="date",time,open,high,low,close,volume
="2019-11-08",11.55.00,258.9400,258.9500,258.9200,258.9492,20933
="2019-11-08",11.56.00,258.9500,258.9600,258.9400,258.9554,14479
="2019-11-08",11.57.00,258.9600,258.9900,258.9600,258.9780,20630
="2019-11-08",11.58.00,258.9900,259.0767,258.9900,259.0710,43944
="2019-11-08",11.59.00,259.0700,259.1700,259.0600,259.1400,49341
="2019-11-08",12.00.00,259.1300,259.1800,259.1300,259.1699,24263
="2019-11-08",12.01.00,259.1500,259.1800,259.1200,259.1500,25029
="2019-11-08",12.02.00,259.1300,259.1800,259.0500,259.1150,42398
="2019-11-08",12.03.00,259.1001,259.2200,259.1001,259.2100,31159
="2019-11-08",12.04.00,259.2000,259.2000,259.1400,259.1555,18680
="2019-11-08",12.05.00,259.1548,259.2900,259.1316,259.2800,30546
="2019-11-08",12.06.00,259.2900,259.2950,259.2400,259.2550,25041
="2019-11-08",12.07.00,259.2554,259.3400,259.2501,259.3350,23681
="2019-11-08",12.08.00,259.3400,259.3600,259.2500,259.2500,28182
="2019-11-08",12.09.00,259.2500,259.2800,259.1600,259.2000,49056
="2019-11-08",12.10.00,259.2000,259.3400,259.1200,259.3207,45901
="2019-11-08",12.11.00,259.3100,259.4607,259.3100,259.4607,48151
="2019-11-08",12.12.00,259.4600,259.6000,259.4510,259.5499,92023
="2019-11-08",12.13.00,259.5499,259.6000,259.4800,259.6000,32753
="2019-11-08",12.14.00,259.5930,259.6200,259.5701,259.5945,41856
="2019-11-08",12.15.00,259.5900,259.6000,259.5300,259.5500,40369
="2019-11-08",12.16.00,259.5500,259.5500,259.4258,259.4400,38681
="2019-11-08",12.17.00,259.4399,259.4399,259.3400,259.4300,40408
="2019-11-08",12.18.00,259.4300,259.4700,259.3955,259.4082,19354
="2019-11-08",12.19.00,259.3960,259.3960,259.3201,259.3201,18648
="2019-11-08",12.20.00,259.3300,259.3700,259.2400,259.3500,29234
="2019-11-08",12.21.00,259.3500,259.3967,259.2740,259.3076,17590
="2019-11-08",12.22.00,259.3200,259.3200,259.2300,259.2320,9305
="2019-11-08",12.23.00,259.2390,259.3200,259.2390,259.3200,11368
="2019-11-08",12.24.00,259.3100,259.3100,259.1700,259.2400,21281
="2019-11-08",12.25.00,259.2307,259.2307,259.1500,259.2082,24567
="2019-11-08",12.26.00,259.2200,259.2500,259.2000,259.2079,11839
="2019-11-08",12.27.00,259.2100,259.2500,259.1901,259.2200,12526
="2019-11-08",12.28.00,259.2204,259.2400,259.1900,259.2200,11157
="2019-11-08",12.29.00,259.2200,259.2400,259.2000,259.2400,12608
="2019-11-08",12.30.00,259.2467,259.2700,259.1900,259.2100,24608
="2019-11-08",12.31.00,259.2000,259.2200,259.1800,259.2000,14676
="2019-11-08",12.32.00,259.1946,259.2067,259.1300,259.1700,16906
="2019-11-08",12.33.00,259.1800,259.1800,259.0900,259.0988,21086
="2019-11-08",12.34.00,259.1000,259.1200,259.0600,259.1000,18413
="2019-11-08",12.35.00,259.0900,259.1700,259.0300,259.1510,33169
="2019-11-08",12.36.00,259.1595,259.2000,259.0200,259.0200,19523
="2019-11-08",12.37.00,259.0300,259.0300,258.8900,258.9700,39023
="2019-11-08",12.38.00,258.9561,258.9833,258.9200,258.9600,23481
="2019-11-08",12.39.00,258.9500,258.9651,258.9000,258.9500,13311
="2019-11-08",12.40.00,258.9492,259.0500,258.9400,259.0400,27100
="2019-11-08",12.41.00,259.0500,259.1600,259.0500,259.1370,26918
="2019-11-08",12.42.00,259.1277,259.1400,259.0600,259.0750,13743
="2019-11-08",12.43.00,259.0600,259.1400,259.0600,259.1300,8579
="2019-11-08",12.44.00,259.1500,259.1600,259.0700,259.1100,19577
